Serial,Names,Short Names,Price,24h Change,Volume
13398,Pepe Slayer,SLAY,$0.02783,+0.00%,N/A
13399,Pepe Sniper,PIPER,$0.00003888,+0.00%,N/A
13400,PEPE STAR,PEPES,$0.000000000001863,+0.00%,N/A
13401,PEPE Swap,PEPESWAP,$0.0000000004714,+0.00%,N/A
13402,Pepe The Frog,PEPEBNB,$0.00000004568,-32.27%,"$6,091"
13403,PEPE THOR COIN,PPTHOR,$0.01322,+0.00%,N/A
13404,Pepe Twins,PEPTW,$0.000000004571,+0.00%,N/A
13405,Pepe V2,PEPEV2,$0.00000000001183,+0.00%,N/A
13406,Pepe Verse,PEVE,$0.000002783,+0.00%,N/A
13407,Pepe WAGMI,PWAGMI,$0.00000000005948,+0.73%,$22
13408,PEPE Wrestling,PEPEWWE,$0.000000005646,+0.00%,N/A
13409,Pepe X.AI,PEPEX.AI,$0.00000000002856,+4.23%,N/A
13410,PEPE xAI,PEPE XAI,$0.00000000008717,+0.00%,N/A
13411,PEPE.bet,PEPEBET,$0.00001692,+0.00%,N/A
13412,Pepe2.0 Inu,PEP2INU,$0.00000409,+0.00%,N/A
13413,PepeAI,PEPEAI,$0.0000000005918,-10.29%,"$202,176"
13414,PEPEARMY,PEPEARMY,$0.0000000000103,+4.23%,N/A
13415,Pepebaby,PEPEBABY,$0.0000000001166,+0.00%,N/A
13416,PEPEBRC,PEPEBRC,$0.01286,-10.02%,"$107,612"
13417,PEPEBSC,PEPE,$0.0000395,+4.80%,N/A
13418,PepeBullOfficial,PBULL,$0.0000003539,+0.00%,N/A
13419,Pepeburn,PEPEBURN,$0.04304,+146.90%,"$12,083"
13420,PepeCEO,PEO,$0.002733,+2.35%,N/A
13421,Pepechain,PC,$0.0001873,+8.54%,"$1,590"
13422,PepeChat,PPC,$0.00002061,+0.00%,N/A
13423,PepeCoin,PEPE,$0.00000000004731,+4.26%,$41
13424,PepeCoin Cryptocurrency,pepecoin,$0.01149,+0.80%,"$609,170"
13425,PepeCola,PEPECOLA,$0.0006738,+0.00%,N/A
13426,PepeCZ,PEPECZ,$0.00000000007951,+0.00%,N/A
13427,PepeDAO Coin,PEPED,$0.0000005442,+0.00%,N/A
13428,PEPEDEFIAI,PEPEDEFIAI,$0.00000007475,+0.00%,N/A
13429,PepeDerp,PEPEDERP,$0.0000002281,+1.19%,"$261,970"
13430,Pepedex,PPDEX,$0.4259,+0.00%,N/A
13431,PepeFather,PEPEFATHER,$0.000001159,+0.00%,N/A
13432,PepeFinest,PEPEFINEST,$0.000008128,+0.00%,N/A
13433,PEPEFLOKI,PEPEF,$0.000004897,+5.89%,$68
13434,PepeFlokiAi,PFA,$0.0008589,+0.00%,N/A
13435,PepeGains,PEPEGAINS,$0.001444,+10.22%,"$15,009"
13436,Pepegod,PEPEGOD,$0.000004711,+0.00%,N/A
13437,PEPEGOLD,PEPE,$0.000006196,+0.00%,N/A
13438,PepeGPT,PEPEGPT,$0.0000000002476,-5.41%,"$2,068"
13439,PepeGPT,PEPEG,$0.00000000000003799,+0.00%,N/A
13440,PEPEJOHNS,PEPEJON,$0.0000001282,+0.00%,N/A
13441,Pepeki,PEPEKI,$0.000000000247,+5.36%,$160
13442,PEPEKING,PEPEKING,$0.0007358,-6.03%,"$1,969"
13443,Pepelisa,PEPELISA,$0.00001691,+17.23%,"$3,941"
13444,Pepelon,PEPELON,$0.0000000001615,+5.74%,$19
13445,PEPELON,PEPELON,$0.000000000009779,+0.00%,N/A
13446,Pepeminator,PEPEMINATOR,$0.00002924,+12.28%,"$4,055"
13447,PepeMiner,PEPEMINER,$0.000221,+0.00%,N/A
13448,PEPEMINER,PEPEM,$0.002764,+0.00%,N/A
13449,PepeMo,PEPEMO,$0.0000000001231,+0.37%,"$1,305"
13450,PEPEMON GO,PEPEGO,$0.2864,+0.00%,N/A
13451,Pepemon Pepeballs,PPBLZ,$0.004122,+0.00%,N/A
13452,PEPEMOON,PEPEMOON,$0.00000000001858,+2.35%,N/A
13453,PepeMoon Erc,PEPEMOON,$0.00000002461,+0.00%,N/A
13454,PepeNetwork,PN,$0.00003948,+0.00%,N/A
13455,PepePad,PEPEPAD,$0.0000812,+0.00%,N/A
13456,PepePAD,PEPE,$0.000001103,+2.71%,"$43,142"
13457,PepePal,PEPL,$0.0141,+0.00%,N/A
13458,PEPEPi,PEPEPI,$0.000000007598,+35.24%,"$1,385"
13459,PEPEPOW,PEPEW,$0.000001458,+0.00%,N/A
13460,PepePunks,PEPEPUNK,$0.0000003155,+0.00%,N/A
13461,Peper Token,PEPER,$0.0000000007639,+0.00%,N/A
13462,PEPERA,PEPERA,$0.00000000007247,+2.10%,$657
13463,Peperise,PEPERISE,$0.0000000000000982,+0.00%,N/A
13464,Peperonni,PPRNI,$0.0000001998,-1.86%,"$3,672"
13465,PepeSol,PEPE,$0.00007859,+0.44%,$217
13466,PepeSquad,PEPESQ,$0.000000000007656,+0.00%,N/A
13467,PepeStreetBets,PSB,$0.00000000003757,+0.00%,N/A
13468,PepeTheGrove,PTG,$0.00000684,+0.00%,N/A
13469,Pepetoshi Nakamoto,$PEPET,$0.000001587,+0.00%,N/A
13470,PepeTrump,PEPUMP,$0.008224,+0.00%,N/A
13471,PepeUSDT,PPUSDT,$0.0000000002429,+14.08%,"$3,127"
13472,PEPEV2,PEPEV2,$0.00000000005495,+0.00%,N/A
13473,PEPEVERSE,PEPEVERSE,$0.00000000007057,+0.00%,N/A
13474,Pepewhale,PPW,$0.00000002117,+0.00%,N/A
13475,pepeX,PEPEX,$0.00000000002193,+19.78%,"$2,230"
13476,PepeXL,PEPEXL,$0.00000002087,+7.53%,"$6,225"
13477,PEPEYE,PEPEYE,$0.0000000000000424,-1.45%,$5
13478,PEPEZilla,PEPEZILLA,$0.00000000002546,+0.82%,$228
13479,PepeZombie,PEPEZ,$0.000003486,+0.00%,N/A
13480,Pepi,PEPI,$0.005014,+7.37%,"$6,416"
13481,Pepito BSC,PEPI,$0.00004265,-24.22%,"$2,003"
13482,PEPMAN,PMAN,$0.00000000009997,-0.02%,$0.9995
13483,Pepona,PEPA,$0.00000000002166,+0.00%,N/A
13484,Peppa,PEPPA,$0.000993,+0.00%,$256
13485,PEPPA,PEPPA,$0.000000001576,+0.25%,N/A
13486,PEPPA,PEPPA,$0.00000000004812,+4.23%,N/A
13487,Peppina,PPNA,$0.0000000001083,+0.00%,N/A
13488,PEPS Coin,PEPS,$0.02775,+0.00%,N/A
13489,PepVerse,PEPVERS,$0.000000000009796,+0.00%,N/A
13490,Perfect World,PFW,$0.000000000005412,+0.00%,N/A
13491,Perp Inu,PERPI,$0.02756,+0.00%,N/A
13492,Perpboost,BOOST,$0.006251,N/A,"$141,195"
13493,Perpetual Wallet,PWT,$0.0001827,+0.00%,N/A
13494,Perpetuum,PRP,$0.001372,+0.00%,N/A
13495,Perproject,PER,$0.02931,-1.22%,"$9,609"
13496,Perpy,PRY,$0.004879,-3.70%,"$83,825"
13497,Perry,PERRY,$0.0000000000003513,+0.23%,$171
13498,Perry The BNB,PERRY,$0.0000000002398,+6.60%,$216
13499,Perry The BNB V2,PERRY,$0.00000000001794,+0.00%,N/A
13500,Perry the Platypus,PERRY,$0.0000000000001283,+0.00%,N/A
13501,Perseus Fintech,PRS,$0.0621,+0.00%,N/A
13502,Persia,PERSIA,$2.13,+0.00%,N/A
13503,Persistence Staked XPRT,STKXPRT,$0.6139,+0.00%,N/A
13504,Perth Mint Gold Token,PMGT,"$1,888.98",+0.00%,N/A
13505,Pesabase,PESA,$0.03512,+12.22%,"$47,582"
13506,Peseta Digital,PTD,$0.7516,+0.00%,N/A
13507,Pest Free Token,PFT,$0.00001248,-0.46%,$91
13508,Pet Alliance,PAL,$0.002296,+0.00%,N/A
13509,Pet Games,PETG,$0.000039,+0.00%,N/A
13510,Pet Store,PSBD,$0.00003526,+0.00%,N/A
13511,Petaverse,PETA,$0.00000000007791,+0.00%,N/A
13512,Peter Pan,PAN,$0.0001797,+4.75%,$181
13513,pETH,PETH,"$1,038.97",+0.00%,N/A
13514,pETH18C,pETH18C,$0.06232,+0.00%,N/A
13515,PetLFG,LICK,$0.0002899,-3.65%,"$2,074"
13516,Petoverse,PETO,$0.1384,+0.00%,N/A
13517,Petrachor,PTA,$0.0006203,+0.00%,N/A
13518,PetroDollar,XPD,$0.007687,+2.25%,N/A
13519,Petroleum OIL,OIL,$0.3196,-0.01%,$0.04518
13520,PetsHelp Coin,PETH,$0.000000001494,+0.00%,N/A
13521,Petsneaker,PSC,$0.0004042,+0.00%,N/A
13522,Pett Network,PETT,$0.0134,+0.00%,N/A
13523,PETWARS,PWARS,$0.000001431,+0.00%,N/A
13524,PetWorld,PW,$0.002708,+0.00%,N/A
13525,Pew Pew,PEWPEW,$0.0000000375,+0.00%,N/A
13526,Pexcoin,PEX,$0.000237,+5.37%,$127
13527,Pfizer tokenized stock Bittrex,PFE,$39.42,+0.00%,N/A
13528,Pfizer tokenized stock FTX,PFE,$45.00,+0.00%,N/A
13529,pFTM,PFTM,$0.002837,+1.39%,N/A
13530,pGALA,PGALA,$0.001999,+0.00%,N/A
13531,Phaeton,PHAE,$0.05198,-0.03%,N/A
13532,Phant,PNT,$0.003865,+0.00%,N/A
13533,Phantasia Sports,$FANT,$0.0032,+0.00%,N/A
13534,Phantasma Energy,KCAL,$0.7111,+0.00%,N/A
13535,Phantom,PHANTOM,$0.000125,+0.00%,N/A
13536,Phantom Protocol,PHM,$0.00007969,+0.33%,"$6,147"
13537,Phantomx,PNX,$0.0002651,+2.25%,N/A
13538,Phat Doge Givings,GIVING,$0.0000003991,+0.00%,N/A
13539,Phenix Finance,PHNX,$0.001019,+0.00%,N/A
13540,Pheonix Protocol Dao,PP,$0.00009714,+0.00%,N/A
13541,PHI Token,PHI,$0.05657,+0.00%,N/A
13542,Phiat.io,ePhait,$0.02775,-9.86%,$797
13543,Philcoin,PHL,$0.003932,-10.90%,"$6,427"
13544,PHILLIPS PAY COIN,PPC,$0.0001996,+0.00%,N/A
13545,Philosoraptor,RAP,$0.00004683,+0.00%,N/A
13546,PHIT,PHIT,$0.0003009,+0.00%,N/A
13547,Phoenix,PHX,$0.08774,+0.00%,N/A
13548,Phoenix chain,PHX,$0.00001625,+4.62%,$83
13549,PhoenixChain,PCN,$0.000000011,+0.00%,N/A
13550,PhoenixDefi.Finance,PNIX,$0.0003001,+0.00%,N/A
13551,PhoenxiDefi Finance,PNIXS,$0.001,+0.00%,N/A
13552,Phoneum Green,PHTG,$0.000000209,+0.00%,N/A
13553,Phoswap,PHO,$0.01554,+0.00%,N/A
13554,PhotoChromic,PHCR,$0.000006388,-5.78%,"$81,289"
13555,Photon,PHO,$0.000004405,+0.00%,N/A
13556,PhotonLink,PLINK,$0.0000664,+0.00%,N/A
13557,PhotonSwap,PHOTON,$0.0009173,+0.00%,N/A
13558,PHUB,PHUB,$0.00000000003798,+0.00%,N/A
13559,Phuket Holiday Coin,PHC,$0.1078,+0.00%,N/A
13560,Phuture DeFi Index,PDI,$95.23,+0.00%,N/A
13561,Pi,PI,$27.52,+6.91%,"$312,484"
13562,Pi INU,PINU,$0.0000002698,-0.13%,"$3,275"
13563,Pi Network DeFi,PI NETWORK DEFI,$0.0000174,+3.53%,$29
13564,Pi Protocol,PIP,$0.2265,+4.28%,N/A
13565,PiBridge,PIB,$0.005579,-0.51%,$17
13566,PicaArtMoney,PICA,$0.00006143,+0.00%,N/A
13567,PicArtNFT,PANFT,$0.00002001,+0.00%,N/A
13568,Picipo,PICIPO,$0.002384,+0.00%,N/A
13569,Pick or Morty,MORTY,$0.00000000000008916,+0.00%,N/A
13570,Pick Or Rick,RICK,$0.0000000000001434,+0.85%,"$7,400"
13571,Pico Coin,PICO,$0.02725,+5.48%,"$190,048"
13572,PiConnect,PICO,$0.001005,+0.00%,N/A
13573,PIDAO,PID,$0.05368,+0.00%,N/A
13574,Pie Netwrok,PIE,$0.00002723,+0.00%,N/A
13575,Pie Share,PIE,$0.000001022,+0.00%,N/A
13576,PieDAO Balanced Crypto Pie,BCP,$1.18,+0.00%,N/A
13577,PieDAO DEFI Large Cap,DEFI+L,$0.6974,+0.00%,N/A
13578,PieDAO DEFI Small Cap,DEFI+S,$1.19,+0.00%,N/A
13579,PieDAO DEFI++,DEFI++,$2.39,+0.00%,N/A
13580,PieDAO DOUGH v2,DOUGH,$0.03021,+0.00%,N/A
13581,PieDAO Yearn Ecosystem Pie,YPIE,$0.7381,+0.00%,N/A
13582,Pieme,PIE,$0.0001095,+0.00%,N/A
13583,PiFinance,PIFI,$0.0000003551,+0.00%,N/A
13584,Pig 2.0,PIG2.0,$0.00000000007067,-6.30%,"$461,887"
13585,Pig Finance,PIG,$0.00000001161,+3.79%,"$29,375"
13586,Pig Inu,PIGINU,$0.000008104,+0.00%,N/A
13587,Pige Inu,PINU,$0.00000000009613,+4.56%,$16
13588,Pigeon,PIGEON,$0.0000000008437,+0.00%,N/A
13589,Pigeoncoin,PGN,$0.000002645,-32.55%,$159
13590,Pigeonsol,PGNT,$0.0000007588,+0.00%,N/A
13591,Piggy Bank,PIGGY,$0.0001148,+0.00%,N/A
13592,Piggy bank,PIGGYBANK,$0.000000007081,+0.00%,N/A
13593,Piggy Finance,PIGGY,$0.0002719,-0.36%,"$22,595"
13594,Piggy Finance,PIGGY,$0.1602,+0.00%,N/A
13595,Piggy Planet,PIGI,$0.00005049,+0.00%,N/A
13596,Piggy Protocol,PIGGY,$0.01141,+0.00%,N/A
13597,Piggy Share,PSHARE,$0.1476,+0.00%,N/A
13598,PIggyBankDAO,PB,$1.23,+0.00%,N/A
13599,Pigs Token,PIGS,$148.12,+0.00%,N/A
13600,PigsCanFly,PORK,$0.000525,+0.00%,N/A
13601,PIGX,PIGX,$0.003101,+0.00%,N/A
13602,Pika Protocol,PIKA,$0.2683,+2.88%,"$5,522"
13603,Pikachu,PIKA,$0.000000000677,+0.00%,N/A
13604,Pikachu Inu,PIKACHU,$0.0000000006003,+0.00%,N/A
13605,Pikachueth,PIKA,$0.0000000000296,+0.00%,N/A
13606,Pikaster,MLS,$0.08023,-0.93%,"$37,358"
13607,Pikaster,RBP,$0.00001719,+17.49%,"$131,355"
13608,Pikaster,SRBP,$0.0001639,+14.77%,"$40,919"
13609,PikaVerse,PIKA,$0.000000000006711,+0.00%,N/A
13610,Pilot,PTD,$0.003018,+0.00%,N/A
13611,PIMRIDE,PIM,$0.0176,+0.00%,N/A
13612,Pin Token,PIN,$22.79,-2.22%,"$168,703"
13613,Pine,PINE,$0.01073,-0.82%,"$35,246"
13614,Pinecone Finance,PCT,$0.03552,+0.00%,N/A
13615,PinHub,PUB,$0.00167,-16.97%,"$5,383"
13616,Pink BNB,PNB,$0.00000006255,+5.05%,$619
13617,Pink Panther,PINK,$0.00000001448,+0.00%,N/A
13618,Pink Panther,PINK,$0.0000002227,+0.00%,N/A
13619,Pink Panther Lovers,PPL,$0.000000000003307,+0.00%,N/A
13620,Pinkie Inu,PINKIE,$0.000000008919,+0.00%,N/A
13621,PinkPanda,PINKPANDA,$0.0000000002738,+0.00%,N/A
13622,Pinkslip Finance,PSLIP,$0.006777,+0.00%,N/A
13623,Pinnako,PIKO,$0.2259,+5.00%,"$7,066"
13624,PioneerPay,PPAY,$0.0007197,+0.00%,N/A
13625,PIP,PIP,$0.004693,+0.00%,N/A
13626,Pipa Coin,PIPA,$0.00000000009191,+2.30%,N/A
13627,Pipepe,PIPEPE,$0.00000000000614,+3.38%,N/A
13628,PiPi,PIPI,$0.000000005209,+0.00%,N/A
13629,Pipi,PIPI,$0.00000000001692,+0.00%,N/A
13630,PiplCoin,PIPL,$0.8311,+0.00%,N/A
13631,Pippi Finance,PIPI,$0.0006268,+42.22%,N/A
13632,Pirate Boy,PIRATEBOY,$0.00000000000004583,+0.00%,N/A
13633,Pirate Coin Games,PirateCoin☠,$0.0000000000009915,+2.96%,$275
13634,Pirate Inu,PINU,$0.00000000003597,+0.00%,N/A
13635,Pirate X Pirate,PXP,$0.00007549,+0.00%,N/A
13636,PirateDAO,JOLLY,$0.1313,+0.00%,N/A
13637,Piratera,PIRA,$0.0001184,+0.00%,N/A
13638,PiratesKing,PKT,$0.0006904,+0.00%,N/A
13639,Pirichain,PIRI,$0.004011,+0.31%,"$100,306"
13640,Pirl,PIRL,$0.0004283,+0.00%,N/A
13641,Piss Coin,PISS,$0.000009798,+0.00%,"$288,690"
13642,Pissing Cat,PEECAT,$0.000000005348,+0.00%,N/A
13643,PIST TRUST,PIST,$5.42,+0.00%,N/A
13644,Piston,PSTN,$0.05882,+0.00%,N/A
13645,Pitbull Inu,PITI,$0.0000000000005052,+0.00%,N/A
13646,Pitch Finance,PFT,$0.000001201,+0.00%,N/A
13647,Pitquidity,PITQD,$0.00000077,+0.00%,N/A
13648,Pitquidity-BSC,PITQD,$0.00001051,+0.00%,N/A
13649,Pittys,PITTYS,$0.0001357,+0.00%,N/A
13650,PIVN,PIVN,$0.01004,-1.56%,"$35,460"
13651,Pivot Token,PVT,$0.000002001,+0.00%,N/A
13652,PIXEL,PXL,$19.70,+0.00%,N/A
13653,Pixel Doge,PXDOGE,$0.00000002001,+0.00%,N/A
13654,PIXEL NFT,PNT,$0.004633,+0.00%,N/A
13655,Pixel Swap,PIXEL,$0.00001698,+0.00%,N/A
13656,PixelRocket,ROCKET,$0.0000001147,+0.00%,N/A
13657,PixelSQUID,PIXELSQUID,$0.0000123,+0.00%,N/A
13658,PixelVerse,PIXEL,$0.0002782,+4.56%,"$10,087"
13659,PixiaAI,PIXIA,$0.002249,-15.70%,"$4,946"
13660,Pixie,PIX,$0.0004692,+17.95%,"$178,631"
13661,Pixl Coin,PXLC,$0.0003152,+0.00%,N/A
13662,PixPepe,PPEPE,$0.0000000006362,+7.19%,$440
13663,PIZA (BRC),PIZA,$0.02368,+0.82%,"$158,090"
13664,Pizon,PZT,$0.03266,+1.42%,$315
13665,Pizza,PIZZA,$0.01051,+0.00%,N/A
13666,Pizza Game,PIZZA,$0.00004277,+4.27%,$15
13667,Pizza Inu,PINU,$0.0000004163,+0.00%,N/A
13668,PIZZA NFT,$PIZZA,$0.0000002206,+0.00%,N/A
13669,Pizza Pug Coin,PPUG,$0.000000675,+0.00%,N/A
13670,PizzaSwap,PIZZA,$0.01571,+0.00%,N/A
13671,PKG Token,PKG,$0.000009075,+2.80%,N/A
13672,Pkoin,PKOIN,$0.2888,+2.69%,"$390,399"
13673,PL^Gnet,PLUG,$0.0008413,-4.40%,"$198,703"
13674,Place Network,PLACE3,$0.0001408,+0.00%,N/A
13675,PlaceWar,PLACE,$0.0002139,-0.62%,"$8,656"
13676,PlaceWar,GEAR,$0.00001575,+0.00%,N/A
13677,Plair,PLA,$0.000002824,+0.00%,N/A
13678,PLANET,PLANET,$0.0000000000539,+0.00%,N/A
13679,PLANET,PLANET,$0.0000703,+0.00%,N/A
13680,Planet Earth Saver,S-P-E,$0.0005659,+0.00%,"$5,492"
13681,Planet Infinity,PLI,$6.78,+0.00%,N/A
13682,Planet Inu,PLANETINU,$0.0000000000000000008709,+0.00%,N/A
13683,Planet NFT,PNFT,$0.00004748,-1.85%,"$30,226"
13684,Planet Pepe,PP,$0.00002238,+0.00%,N/A
13685,Planet Sandbox,PSB,$0.02041,-4.27%,"$14,620"
13686,PlanetCats,CATCOIN,$0.0002033,+0.00%,N/A
13687,PlanetMemesCoin,PMC,$0.0000000002036,+4.39%,$164
13688,PlanetVerse,PLANETVERSE,$0.001546,+0.00%,N/A
13689,Plant Empires,PEFI,$0.0006368,-0.09%,$20
13690,Plant Exodus,PEXO,$0.002299,+0.00%,N/A
13691,Plata Network,PLATA,$0.0003082,+6.02%,$162
13692,Plateau Finance,PLT,$0.0000004825,+0.00%,N/A
13693,PLATFORM,PLT,$0.00003917,+0.00%,N/A
13694,Platform of meme coins,PAYU,$0.0000000029,-13.45%,$1.13 M
13695,PlatinumBAR,XPTX,$0.03976,-48.72%,$24
13696,PlatinX,PTX,$0.005798,+3.58%,"$101,766"
13697,PLATO DAO,PLATO,$0.00005527,+0.00%,N/A
13698,Plato Farm (MARK),MARK,$0.0000006419,+0.00%,N/A
13699,Plato Farm (PLATO),PLATO,$0.00006895,+0.00%,N/A
13700,Platonic Quintessence,PLAQ,$0.002192,+0.00%,N/A
13701,Play Kingdom,PKT,$0.6091,+0.00%,N/A
13702,Play Royal,PLAY,$0.000003982,+0.00%,N/A
13703,Play To Maximize,PMX,$0.008481,-0.20%,$51
13704,PLAYA3ULL GAMES,3ULL,$0.000004892,+0.00%,"$64,215"
13705,PLAYA3ULL GAMES,3ULL,$0.0007125,+8.68%,$1.04 M
13706,PlayAndLike,PAL,$0.096,+0.00%,N/A
13707,PlayChip,PLA,$0.00002759,+2.59%,N/A
13708,PlayersOnly,PO,$0.0001884,+0.00%,N/A
13709,PlayGame,PXG,$0.0001539,+2.67%,$62
13710,Playground,PLAYA,$0.00002131,+0.00%,N/A
13711,Playgroundz,IOG,$0.003243,+0.00%,N/A
13712,Playkey,PKT,$0.003134,+23.71%,"$51,662"
13713,Playmusic,PLAY,$0.0006372,+0.00%,N/A
13714,PlayPad,PPAD,$0.001128,+3.48%,"$13,352"
13715,PlayPoseidon NFT,PPP,$0.000218,+0.00%,N/A
13716,PlaySwap,PLAY,$0.0001519,+0.00%,N/A
13717,Playtrk,PLAYTRK,$0.006227,+0.00%,N/A
13718,PLC Ultima,PLCU,$33.76,-0.45%,"$217,347"
13719,PLC Ultima,PLCU,$213.09,+4.63%,"$207,034"
13720,Plebe Gaming,PLEB,$0.001506,+0.00%,N/A
13721,PLEBToken,PLEB,$0.000000001257,-1.44%,"$39,795"
13722,Pledge,PLGR,$0.0000632,-2.42%,$11
13723,Pledge Coin,PLG,$0.00003798,+0.00%,N/A
13724,Pledge Finance,MPLGR,$0.2019,+0.00%,N/A
13725,Plenty DeFi,PLENTY,$0.0149,+3.03%,N/A
13726,PlentyCoin,PLENTYCOIN,$0.0000007653,+0.00%,N/A
13727,Plethori,PLE,$0.002289,+0.00%,N/A
13728,PLNcoin,PLNC,$0.0002651,+2.25%,N/A
13729,PLOUTΩS,PLOUTΩS,$0.000002239,+0.78%,"$1,376"
13730,PLS2E.io,P2E,$0.0007625,+0.00%,N/A
13731,PLT,PLT,$0.05223,+0.60%,"$9,025"
13732,Plug Chain,PLUGCN,$0.001126,+3.07%,"$447,264"
13733,Plug Power AI,PPAI,$0.000002273,+0.00%,N/A
13734,PLUMS,PLUMS,$0.0000000005714,+0.00%,N/A
13735,Plunge,PLG,$0.0002326,+0.00%,N/A
13736,PluraCoin,PLURA,$0.0001785,+0.00%,N/A
13737,Plus-Coin,NPLC,$0.000006169,+0.00%,N/A
13738,PLUSPAD,PLUS,$0.00008196,+0.00%,N/A
13739,Pluton Chain,PLC,$0.0004506,+0.00%,N/A
13740,Plutonians,RPC,$0.00001546,-0.34%,$22
13741,Plutonians,PLD,$0.0105,+0.55%,"$120,422"
13742,Plutonium,PLN,$0.000006249,+0.00%,N/A
13743,Plutos Network,PLUT,$0.001509,+0.00%,N/A
13744,PLUTUS,PLTS,$0.02109,+0.00%,N/A
13745,Plutus ARB,PLSARB,$0.4895,+13.05%,"$2,142"
13746,Plutus RDNT,PLSRDNT,$0.5956,-0.55%,"$6,646"
13747,PlutusFi,PLUT,$0.00001906,+0.01%,"$4,053"
13748,Plxyer,PLXY,$0.0209,-0.28%,"$121,532"
13749,Pmail,PML,$0.00000000005045,+0.00%,N/A
13750,PMG Coin,PMG,$0.000488,-4.28%,$578
13751,PMXX,PMXX,"$5,007.43",+0.00%,N/A
13752,POC Blockchain,POC,$0.326,+0.00%,N/A
13753,Pochi Inu,POCHI,$0.000004486,+0.00%,N/A
13754,Pocket,PCKT,$0.000001366,+0.00%,N/A
13755,Pocket Bomb,PBOM,$0.00001538,+0.00%,N/A
13756,PocketNode,NODE,$0.000006697,+0.00%,N/A
13757,PocketRocket,POCROC,$0.00000000002039,+2.67%,$1
13758,PocMon,MON,$0.000801,+0.00%,N/A
13759,PocMon-Old,PMON,$0.000000009766,+0.00%,N/A
13760,Pocoland,POCO,$0.000612,+5.69%,$7
13761,PodFast,FAST,$0.08933,-1.12%,"$116,405"
13762,PODO,POD,$0.000002666,+0.00%,N/A
13763,Pofi,POFI,$0.04335,+0.00%,N/A
13764,Pofid Dao,PFID,$23.93,+0.00%,N/A
13765,POGAI,pogai,$0.00005081,+0.40%,"$776,423"
13766,Poggers,POGGERS,$0.0000001215,+0.00%,N/A
13767,Poglana,POG,$0.0000000001981,-0.12%,$0.3961
13768,Point Coin,POINT,$0.0001799,+0.01%,"$20,204"
13769,Point Network,POINT,$0.003398,+0.01%,N/A
13770,Poison Finance,POI$ON,$0.07346,+4.66%,$412
13771,POKAVZ,POKA,$0.02074,+0.00%,N/A
13772,Pokeball,POKE,$0.006297,+0.00%,N/A
13773,PokeDX,PDX,$0.004814,+0.00%,N/A
13774,POKELON,POKELON,$0.0006504,+0.00%,N/A
13775,Pokemon,POKEMON,$0.0000000000005873,-16.33%,"$194,851"
13776,Pokemon 2.0,POKEMON2.0,$0.00000000000001859,-8.15%,"$2,518"
13777,PokemonPepe,POKEPEPE,$0.000000000001106,+0.00%,N/A
13778,Poken,PKN,$0.0008342,+0.07%,"$20,385"
13779,PokerFI.Finance,POKERFI,$0.0002312,+6.86%,"$3,318"
13780,Pokmon,POKMON,$0.00000001697,+0.00%,N/A
13781,Pokmonsters,POK,$0.003054,+0.00%,N/A
13782,Polaris Finance,SPOLAR,$326.00,+0.00%,N/A
13783,Polaris Finance,POLAR,$5.40,+0.00%,N/A
13784,Polaris Finance,LUNAR,$0.00204,+0.00%,N/A
13785,Polaris Finance,TRIPOLAR,$0.1206,+0.00%,N/A
13786,Polaris Finance Orbital,ORBITAL,"$11,988.41",+0.00%,N/A
13787,POLARNODES,POLAR,$0.00002218,+3.90%,$6
13788,Polars,POL,$0.00113,+0.00%,N/A
13789,POLBOT,POLBOT,$0.009359,-0.23%,N/A
13790,Police & Thief Game,BRIBE,$0.0002934,+0.00%,N/A
13791,Police and Thief Game,LOOT,$0.000001864,+0.00%,N/A
13792,PoliceCats,POLICECATS,$0.0000002804,+0.00%,N/A
13793,Politicoin,PBLC,$0.07617,+0.00%,N/A
13794,Polka Classic,DOTC,$0.000000002023,+0.00%,N/A
13795,Polka Ventures,POLVEN,$0,+0.00%,N/A
13796,PolkaCipher,CPHR,$0.0004903,+0.00%,N/A
13797,PolkaDomain,NAME,$0.03994,+0.00%,N/A
13798,PolkaEx,PKEX,$0.004258,+0.00%,N/A
13799,PolkaFantasy,XP,$0.016,-0.90%,"$2,231"
13800,Polkainsure Finance,PIS,$0.5366,+0.00%,N/A
13801,PolkaInu,PINU,$0.0000002008,+0.00%,N/A
13802,PolkaMonster,PKMON,$0.000008228,+0.00%,N/A
13803,PolkaParty,POLP,$0.0003461,+0.00%,N/A
13804,PolkaPets,PETS,$0.004873,+3.45%,$468
13805,Polkatrain,POLT,$0.0242,+0.00%,N/A
13806,Pollchain,POLL,$0.001271,-0.90%,"$63,666"
13807,Pollen Coin,PCN,$0.041,+0.05%,"$1,780"
13808,Pollo Dollar,PDO,$0.07151,+0.00%,N/A
13809,Pollux Coin,POX,$1.11,+5.06%,"$458,965"
13810,Polly DeFi nest,NDEFI,$8.79,+0.00%,N/A
13811,Polly Finance,POLLY,$0.00008135,+0.00%,N/A
13812,POLY Maximus,POLY,$0.000001804,+0.00%,N/A
13813,PolyAlpha Finance,ALPHA,$0.449,+1.10%,"$247,859"
13814,PolyBeta Finance,BETA,$0.1589,+3.00%,$2
13815,Polybius,PLBT,$0.5405,+2.25%,N/A
13816,Polycat Finance,FISH,$0.1783,+3.98%,$170
